step,context,action,reward1,reward2,alpha
78,[-44648.902  47652.25 ],[0.5667227],0.25818359817519226,1.3643665847986979,
79,[-38830.5    14860.206],[0.2773629],0.09577610873706245,0.16026355372201903,
80,[-39439.76    7499.812],[0.23928942],0.17248742277468512,0.505522740387875,
81,[-5815.397 12397.517],[0.08895085],0.5557697131230825,4.402241885408465,
82,[-42898.418  41651.2  ],[0.48850313],0.29228798982021253,1.690568070016682,
83,[-6286.5747 30433.254 ],[0.18481703],0.41340482289235253,2.755858377392752,
84,[-50371.91   21288.258],[0.38838693],0.410834377251531,3.1719876303789905,
85,[-41777.06    8959.237],[0.26063973],0.2706427116502647,1.2633818408767439,
86,[-35922.25   18079.176],[0.27922425],0.21699128933508494,0.8223968922204058,
87,[-30784.854  22225.76 ],[0.2732987],0.2634332122686535,1.2092755878705008,
88,[-50355.938  46713.05 ],[0.6178156],0.5365534717429751,6.00685455549931,
89,[-46268.867  24733.783],[0.38517657],0.21459529232256683,0.862186541823967,
90,[-41122.984   8591.829],[0.2550851],0.33628111317173365,1.9414371054672972,
91,[-39983.66   45881.703],[0.49955305],0.35589936038050096,2.518347667685221,
92,[-22818.396  33804.91 ],[0.2939635],0.35044570033491373,2.1713299775278148,
93,[-44024.395 -13812.707],[0.15006138],0.39726870289811234,2.4511535129524744,
94,[-47974.95  31813.03],[0.44945368],0.17462139108482996,0.5919239696201322,
95,[-34816.594  14968.746],[0.25462738],0.3650226060976196,2.2877954009955834,
96,[-12478.243  13353.015],[0.12760282],0.4414053111093769,2.9380048657371187,
97,[-28643.08     5881.6543],[0.17327712],0.41147952175628727,2.6975328872523043,
98,[-49054.395  17380.602],[0.3549319],0.0831976239003064,0.12775308087068468,
99,[-31376.475  32997.344],[0.34137005],0.3102404033920427,1.7589360293941034,
100,[-38330.742  11497.83 ],[0.2551944],0.2803837974810861,1.349550013627113,
101,[-32492.223    7737.8716],[0.2027135],0.2809631706492797,1.295387531145603,
102,[-31709.285 -21003.094],[0.05230724],0.48957650575947687,3.180818625839292,
103,[10552.981 47633.227],[0.18596306],0.31229579203359603,1.5755804466199552,
104,[-22185.059  47268.78 ],[0.37381732],0.38111188099876103,2.7045343849900383,
105,[ 2210.3682 22565.547 ],[0.10024001],0.40647475922683657,2.397312515024056,
106,[-42454.195  38250.805],[0.45655087],0.2505191821116855,1.2237524944097333,
107,[-42041.137  32514.562],[0.41008928],0.2029466980822987,0.7821782121446625,
108,[19265.549 48741.67 ],[0.14678676],0.293295241600016,1.3298111991911217,
109,[-47829.906  12930.191],[0.31944528],0.2541036175441605,1.162635993027985,
110,[-24202.414  27659.8  ],[0.26604715],0.4094144591166022,2.903040012425845,
111,[-21219.14     5082.8853],[0.13057347],0.28319325578448884,1.214908544075368,
112,[-46320.23   39481.664],[0.4989039],0.3611140760164334,2.5927201142789573,
113,[20244.316 47552.195],[0.1348422],0.4835134462270729,3.5605642144997955,
114,[-21556.162   4517.461],[0.12928902],0.23346156803192233,0.8252353433315232,
115,[-43702.09  46619.33],[0.54579884],0.34883647772615023,2.4683416563188305,
116,[-23982.428  18875.158],[0.21662295],0.3477205129618516,2.008336554753745,
117,[-27561.344  16293.21 ],[0.22239622],0.1910419680604366,0.6100223184874135,
118,[-18859.46   36107.035],[0.28418222],0.3658733237376001,2.3515720562261886,
119,[-19116.87  49285.84],[0.36685404],0.3802647012313253,2.6818561176779943,
120,[-10741.21  35826.37],[0.23693773],0.32197317816574567,1.7518769498293405,
121,[-24077.97  29190.18],[0.27425596],0.3845525758748053,2.5774347436754805,
122,[-8075.6943 12659.184 ],[0.10266367],0.39166991573399834,2.234883047892095,
123,[-46288.426   9618.877],[0.29034668],0.22990024080189445,0.9321569558340316,
124,[-48289.832  13953.34 ],[0.32853767],0.23881689427594838,1.0320261187185866,
125,[-48405.24   28193.227],[0.42560482],0.3045519222430901,1.7796879213767998,
126,[-27199.195  -7304.021],[0.09915481],0.5542556679984229,4.450626471135562,
127,[-49922.13  35565.48],[0.49662948],0.3150319196735234,1.9680900478556296,
128,[-48741.043  42980.6  ],[0.56040126],0.2926419863995939,1.748718628771241,
129,[-32076.654  47730.64 ],[0.4490977],0.30798393780884037,1.8426177502705061,
130,[-41689.13   12489.422],[0.27965388],0.3599475324866345,2.2673725167990284,
131,[-23272.242  25747.826],[0.25016442],0.39518375566950775,2.671179601948332,
132,[-33228.055  14642.83 ],[0.24395859],0.364068775429239,2.257229723556866,
133,[-38951.785  49663.664],[0.5264383],0.2706402693882393,1.4740830113173546,
134,[-36209.19      337.1369],[0.18347901],0.2913595653166379,1.366201818659158,
135,[-3715.0022 48366.895 ],[0.26719978],0.420732642716341,3.066951279368093,
136,[-32391.25  40565.44],[0.3981601],0.3364241870636219,2.13900485009416,
137,[-6845.782 20681.164],[0.13650088],0.35220695459524914,1.8951300222876812,
138,[-25635.596  14968.916],[0.20442858],0.37277760403595345,2.2837227886318647,
139,[-13104.087  30302.912],[0.21947269],0.3746534516649886,2.3368655319658282,
140,[-36732.805  30581.307],[0.36016554],0.32292301387947564,1.9265298658522805,
141,[-9263.172  3901.534],[0.06388444],0.6046228975333036,4.972060214336529,
142,[-21391.35    3582.495],[0.12345945],0.3916395327651395,2.3015004820744567,
143,[-34513.75   16808.258],[0.26361212],0.2850362508330763,1.404886437838828,
144,[-46766.63   21058.566],[0.36369637],0.28535558898600405,1.5068315077854706,
145,[-11255.923   6815.069],[0.08826073],0.5540259335365002,4.370684823309791,
146,[-48227.1      1587.6399],[0.2550807],0.293901720266583,1.4829504194203815,
147,[-12506.586  24148.957],[0.18406387],0.2965640162566707,1.4173088482940384,
148,[-38237.742 -26540.66 ],[0.05651249],0.6430810472062749,5.540755832016884,
149,[-42359.895  -5478.309],[0.18553346],0.3858365025020513,2.4013664588355574,
150,[-31915.447  31864.928],[0.3373706],0.35462038230788867,2.291416806007198,
151,[-24139.633  20680.174],[0.2276658],0.20505036335826668,0.7061358687428514,
152,[-42025.81   40465.926],[0.47125223],0.22586711318282032,1.0024387348145058,
153,[-31442.547  45597.387],[0.42796814],0.29570287966415837,1.6772093975616085,
154,[-9448.924 30353.959],[0.20002922],0.3993621472546732,2.611148038308113,
155,[-13905.597  33493.016],[0.24138285],0.35626557572778456,2.156241469370154,
156,[-21236.092  14455.48 ],[0.17901334],0.30230469062209225,1.4644472251068172,
157,[-36897.434  18908.225],[0.28971857],0.2066165844599491,0.7516057689772346,
158,[-47706.414  23805.295],[0.38889718],0.22513946130362716,0.9515175606311929,
159,[-13382.865  37362.957],[0.25991908],0.38346190032154287,2.5352716127258352,
160,[-49661.406 -10169.927],[0.19858488],0.35303992975360465,2.0361522947438195,
161,[-5956.309 19637.172],[0.12617034],0.48607616256646413,3.5585298443648394,
162,[-50825.434  30890.885],[0.4656192],0.3080893487732006,1.8577936347827155,
163,[-39723.223  28176.895],[0.36412042],0.3004111833606508,1.671071105135875,
164,[-36540.99    5486.283],[0.21278004],0.33891259917543437,1.9013758452318763,
165,[-21384.934  13429.098],[0.1743328],0.24252547004514252,0.9386666165097654,
166,[-24833.117  27799.596],[0.27050936],0.3995619373316929,2.7763194456018003,
167,[-22294.064  38835.02 ],[0.32124883],0.29897283144405434,1.611446576876731,
168,[-25575.324   9528.814],[0.17642713],0.4324632519286264,2.990732815067312,
169,[-5810.2856 11520.682 ],[0.08459339],0.5569575839291114,4.3894447450453,
170,[-43178.785  40117.594],[0.47766656],0.29652590753963803,1.730175137342037,
171,[-32949.41   48972.004],[0.4658995],0.33006859671124256,2.1331349599968297,
172,[-16280.828  37881.164],[0.27936417],0.3894164313790459,2.652260145732869,
173,[-16210.883  40935.07 ],[0.29672107],0.3962154041503859,2.784188073499405,
174,[-28798.23   26674.137],[0.28817704],0.3468738085992701,2.117436918048279,
175,[-41217.11    9597.533],[0.2611372],0.2917650230181463,1.4684585225024358,
176,[-40333.863  25984.008],[0.3538483],0.2950793858810392,1.6023159122103843,
177,[-20818.9    32028.723],[0.27195558],0.3678499855362265,2.35351550861427,
178,[-6556.3506  8163.5503],[0.07194844],0.5131271731030107,3.6417107455305584,
179,[-47416.117  22361.328],[0.37680426],0.2439248196559519,1.1099623706392345,
180,[-38352.49     5274.0234],[0.22161056],0.37816407715290723,2.3877984376955497,
181,[-18280.484  50872.008],[0.37190297],0.37164762352206016,2.5685462581516605,
182,[-26356.006  18349.96 ],[0.22701837],0.16356068353034606,0.4481955775092113,
183,[12562.245 43671.605],[0.15467718],0.39454458447402885,2.428734142476745,
184,[-21428.408  11335.93 ],[0.16319776],0.3956253686759024,2.4658528295654594,
185,[-7149.5938 39879.195 ],[0.23966494],0.24558814249364244,1.022483152531156,
186,[-35363.04   45697.035],[0.45933378],0.26715655584462117,1.3931888735472444,
187,[-30517.514  11418.705],[0.21205857],0.23338560665260355,0.9013398069358867,
188,[  812.90533 15891.116  ],[0.07403728],0.40107591481608834,2.234613638857069,
189,[-41779.69   30339.713],[0.39282358],0.23293327799802202,1.0223692951832783,
190,[-38574.453  25642.635],[0.34017068],0.3469034274277983,2.1947266577252966,
191,[33127.836 43653.188],[0.05231344],0.5818773538832787,4.488846567828913,
192,[-44125.516  48311.855],[0.5680216],0.20613559756138838,0.8691646579026885,
193,[-30912.107  40927.766],[0.3903229],0.3461701239311647,2.2523399337084875,
194,[-47130.176  28916.947],[0.42095724],0.1926100372575702,0.7097044332347904,
195,[-47154.195  38433.234],[0.4975009],0.31754333627787296,2.0019033204138093,
196,[-10300.8125  16757.53  ],[0.1340398],0.38157136058167007,2.2150446033397873,
197,[-13222.769  18739.22 ],[0.15880233],0.44730829572805336,3.1368183105432372,
198,[-37103.02    9326.357],[0.23593244],0.3774044041260998,2.407627312528268,
199,[-16748.127  21098.654],[0.18995951],0.3282252216055581,1.7473848470803894,
200,[-43461.164  44287.477],[0.5191633],0.3048532831271281,1.8619081175472825,
201,[-16872.691   -4463.0825],[0.05984855],0.6611941241177173,5.8986517808210275,
202,[-6347.796 11985.011],[0.08956303],0.5526401849711418,4.355143793034635,
203,[-42106.266  47007.23 ],[0.5324744],0.28309835155157004,1.6156944389013466,
204,[-43149.15  -32374.812],[0.05235558],0.5776985207953801,4.425722818830014,
205,[-25295.666  19489.78 ],[0.22742273],0.14905732693761684,0.37332302115821187,
206,[-35162.746  37951.984],[0.39939398],0.31924086978186283,1.9258016214842968,
207,[-23195.453    5360.9883],[0.14196736],0.1072024116692735,0.17671749831978578,
208,[-25145.03  21593.8 ],[0.23764814],0.3748302297225646,2.379576169965751,
209,[-12845.546  37887.984],[0.2598288],0.38654623085342876,2.5776279135442537,
210,[-25811.799  14404.301],[0.20225407],0.39432532208189286,2.549217938649039,
211,[-7984.3936  5067.135 ],[0.06320376],0.6259018662221482,5.322266404730857,
212,[-23922.895  48463.656],[0.39405888],0.35144052325161246,2.3295214651515956,
213,[-29822.678  40165.945],[0.3776998],0.34828442417725247,2.263304008218725,
214,[-46238.18   44091.414],[0.5453203],0.3072250434851863,1.9147589239413922,
215,[-41664.434  47432.676],[0.53197795],0.2289270296134453,1.0568750529417754,
216,[-28888.6    29560.059],[0.3054199],0.23481105835011473,0.9828656056246675,
217,[-45864.15    -2490.1665],[0.22000936],0.32213869432281705,1.7288206605089125,
218,[-18921.787  45436.223],[0.34093228],0.36416946503594044,2.420956237700614,
219,[-15476.761  45746.914],[0.3216468],0.3365096554034092,2.0416198441988107,
220,[-27413.693  25546.596],[0.27287906],0.30910859467599044,1.6633624411827672,
221,[-7424.544 45909.88 ],[0.27446693],0.406674529957153,2.8849066059084314,
222,[-21667.537  48947.23 ],[0.38169542],0.3740018097920119,2.617749689136977,
223,[-24456.076  30363.463],[0.28339046],0.3557129688697864,2.2199126496974406,
224,[-50442.62   30265.762],[0.4577583],0.3454253352119088,2.326936857729386,
225,[-46704.195   13643.8955],[0.31718543],0.32447578815712297,1.8924840482768814,
226,[-9674.6875 32073.223 ],[0.21026994],0.42169373133221333,2.9365261893531036,
227,[-37001.477  23580.25 ],[0.31755528],0.36375250641949575,2.3785297829582652,
228,[-45835.04   15088.771],[0.32036442],0.21066099249208897,0.7979389977296684,
229,[-23455.014  46437.45 ],[0.37680942],0.3755391806678486,2.630942011565299,
230,[-47764.984  48187.92 ],[0.60624814],0.4753699216482521,4.693953976969329,
231,[-9595.98 34463.4 ],[0.22297351],0.3807306156228192,2.4253162246952016,
232,[-46177.21  48157.91],[0.58852816],0.38095063633765186,2.99350981629722,
233,[-25181.969  18149.287],[0.21948066],0.20832273548255037,0.723346815228717,
234,[-18141.242  42692.473],[0.31950304],0.2827287228593561,1.437960028465165,
235,[-6776.226 36736.8  ],[0.2199513],0.39244828846192864,2.565982273165221,
236,[-50502.598  21836.365],[0.39313588],0.4057196603376659,3.099394743049403,
237,[-29987.148  28500.398],[0.3054461],0.23135079875582812,0.9543304787040034,
238,[-40247.64   22436.926],[0.33077544],0.31364506947068205,1.7831481370682638,
239,[-36069.91  45291.21],[0.46176794],0.26835919119035717,1.4063330093309183,
240,[-15263.233    1275.1226],[0.08119736],0.4309460374843335,2.6119368442075728,
241,[-14818.576  41913.746],[0.29435933],0.3869208962373634,2.6492822376657563,
242,[-2553.341 36883.26 ],[0.19831264],0.3477610835256444,1.9750062783737923,
243,[-47013.38   45012.348],[0.56361157],0.26592169154164624,1.4451726232330273,
244,[-47841.402  30761.715],[0.4403417],0.17818253596125014,0.612776823697552,
245,[-14888.801  19451.953],[0.17151825],0.35482124556499917,2.002649988337232,
246,[-35847.09   25510.541],[0.32224205],0.370194909169823,2.473676192902366,
247,[-3563.7178 50308.5   ],[0.2772191],0.44223170053238675,3.416048593678199,
248,[-45296.35   17511.045],[0.33127522],0.35793126558711785,2.323762301114638,
249,[-3.6178486e+01  5.0153410e+04],[0.25670376],0.3962726916792344,2.6972768122223996,
250,[-25790.557  41045.617],[0.35704014],0.32590338771499805,1.9593567730625268,
251,[-7787.707 47264.01 ],[0.28434673],0.41005026294495556,2.9519001468733816,
252,[-28857.514  48709.535],[0.43213084],0.2539196229495841,1.2409487280460318,
253,[-48252.363  50803.812],[0.6376942],0.6273668652963827,8.273166940639285,
254,[-50760.906  44885.69 ],[0.60348445],0.4471616400562556,4.150305192610457,
255,[-27218.182   8727.58 ],[0.18073931],0.41330215749021354,2.743465086053865,
256,[-37088.168  40532.266],[0.4323034],0.29998358170169914,1.7311140896008534,
257,[ 5839.9434 39925.164 ],[0.16965763],0.46269095706902064,3.3990228442091843,
258,[-42970.707  10221.639],[0.27449143],0.08608471593624349,0.129517437704809,
259,[-47454.555  26000.53 ],[0.40237233],0.16932955263298963,0.5430874174735173,
260,[-26723.074   9086.789],[0.18000403],0.4094443075134758,2.6887219812675673,
261,[-27117.66   22726.227],[0.2548342],0.38551870535286553,2.5523930551887872,
262,[-27973.756    1934.9476],[0.14835188],0.4332349634129324,2.908985821318885,
263,[-19454.46   17238.488],[0.18424772],0.29011305230031115,1.354615969688625,
264,[-8687.727 17345.264],[0.12850043],0.4656341372886389,3.2791910987501987,
265,[-21150.389  38494.805],[0.31249058],0.15888376078443991,0.45247536837194025,
266,[-19851.162  30417.787],[0.25724623],0.38155183525690345,2.5045421650860478,
267,[-12493.528  32841.31 ],[0.23040755],0.18875241075339108,0.5992561469888545,
268,[15200.702 50452.023],[0.17580903],0.44823950570564436,3.2113614763864793,
269,[-29263.229  33674.105],[0.3323098],0.3213632448781859,1.8708385595210577,
270,[-37013.887  50859.953],[0.5186216],0.33126320422289157,2.199312927768234,
271,[-26340.6    43976.535],[0.37976292],0.3656041385064027,2.4998671440751603,
272,[-34789.566   -9840.2705],[0.12363867],0.15016503656861083,0.338430699036039,
273,[ 3333.3533 34155.61  ],[0.15323155],0.3870712534342468,2.3328286674257908,
274,[-1831.5219 45792.28  ],[0.2431038],0.20772060295252726,0.7332212427772684,
275,[-23799.99  38549.62],[0.32857886],0.3361163010900668,2.046090664067162,
276,[-48164.496 -34819.832],[0.06500953],0.5568246188519397,4.228394993106771,
277,[-18371.191  48705.77 ],[0.35821834],0.3766644216502701,2.6171891951036947,
278,[-47634.695  40960.47 ],[0.52722156],0.27629849800157164,1.537207140681855,
279,[38237.344 49859.453],[0.05654849],0.5645095568412332,4.2666203097261155,
280,[-40900.53   26383.848],[0.36010152],0.2983650334580066,1.6436658412151883,
281,[-41199.875  37806.215],[0.44327787],0.20989844726441034,0.8523994259953928,
282,[-42485.58  -14961.684],[0.13669337],0.15477832047070528,0.3653201357348036,
283,[-6844.4795  5360.678 ],[0.05908544],0.6257679596127823,5.2755172117839635,
284,[-5320.756 43882.996],[0.25161228],0.3082292231789037,1.6275299570247885,
285,[-39045.367  32023.977],[0.3853498],0.29829319559212897,1.6700433048141465,
286,[-34404.184   7904.03 ],[0.21421161],0.3119438789356911,1.614528609238394,
287,[-3141.8745 36490.74  ],[0.19930194],0.36130604503016706,2.137009884314293,
288,[-22892.398  -5326.355],[0.08554558],0.5884246059081805,4.906740537410384,
289,[-48569.98   32052.371],[0.4562289],0.19068593850336166,0.7081214065852341,
290,[-21245.426  23328.156],[0.22667761],0.35794479520244527,2.1479342226563762,
291,[-48365.76   17054.504],[0.34858826],0.2578131702754778,1.2177321047494676,
292,[-22544.844  12670.21 ],[0.17683305],0.39946652021919804,2.551628227368409,
293,[-46115.996 -31514.24 ],[0.0715514],0.4575628730511986,2.893887168101568,
294,[-20794.531  46266.2  ],[0.3580162],0.3866674478494983,2.7573702110615828,
295,[-32412.016  15970.607],[0.24674661],0.3741111611436059,2.3853407044972474,
296,[-13690.296  35244.12 ],[0.24975504],0.3847418105231558,2.530034687490167,
297,[-36209.066  14947.123],[0.26279145],0.22327619917657585,0.8618957786965116,
298,[-21792.182  47223.613],[0.37086868],0.38423969359351523,2.7448616116182514,
299,[-41484.22   50465.582],[0.5606498],0.35053578937183716,2.5077927247534055,
300,[-31500.025  32428.826],[0.33845738],0.3307353227723438,1.994454110743257,
301,[-24705.209  42561.234],[0.3597315],0.34201916246880704,2.160846733317587,
302,[-33732.402  38195.72 ],[0.39126715],0.29535113086106296,1.6400496464151113,
303,[-10740.326  50742.15 ],[0.32364038],0.21272927309022424,0.8173393568702724,
304,[-25711.145    5612.4478],[0.15592088],0.3519015302617965,1.9373862084464668,
305,[-14767.906  24214.746],[0.19565022],0.40502226810802266,2.673054886579263,
306,[-45902.79   16281.169],[0.32778844],0.2860476969016127,1.4800790868159137,
307,[-24755.988  45567.043],[0.37976795],0.36936586912823527,2.550102589703135,
308,[-10807.868  45448.082],[0.2916889],0.36919711947500394,2.4060792033479985,
309,[-15931.236  19068.352],[0.17530563],0.24618780934381712,0.9670034211503905,
310,[-38833.047  29945.195],[0.36986917],0.3095760980752691,1.7813475638288445,
311,[-29493.365  15982.669],[0.23100516],0.30197871948215915,1.5355960911494777,
312,[-14569.906    1000.0514],[0.07682721],0.3773353344955729,1.9857765582650944,
313,[-20746.445  -8624.389],[0.05826845],0.6868151460919839,6.3402094978344445,
314,[-50823.766 -27888.213],[0.1136267],0.34111342838099123,1.7231577478679931,
315,[-3851.4316  7043.7163],[0.0531371],0.5242687086219675,3.6522877790958925,
316,[-38631.797  27966.285],[0.35563356],0.30050553209308434,1.6643150282737715,
317,[-9011.108 27390.855],[0.1830569],0.39691233378152174,2.5350411244229862,
318,[-24603.566  12419.356],[0.18574084],0.2717560661840278,1.192733464596247,
319,[-34996.465  13531.784],[0.24764132],0.35802257926695863,2.187350018708002,
320,[-43027.324  15739.958],[0.3065939],0.3655301434857503,2.384654397518738,
321,[-44712.37   48804.082],[0.5796296],0.31382680561398757,2.025042334551238,
322,[-33862.406  47513.645],[0.4617485],0.2924900110024166,1.6702154261402649,
323,[-13382.82   24239.688],[0.18880007],0.3199018644171281,1.6552942721850248,
324,[-42245.5  -26537.52],[0.07667065],0.5443341996197333,4.1359228346628365,
325,[-37655.367 -12849.822],[0.12303884],0.3211169632140349,1.5485782448647314,
326,[-33897.742  22402.158],[0.29253736],0.16426581936422552,0.47741789266524026,
327,[-38510.74  34242.84],[0.39711553],0.2714583319612047,1.3914656176247442,
328,[-36949.95   25206.117],[0.32717997],0.3663624513258676,2.4297230366502114,
329,[-29996.77   49662.965],[0.44833842],0.226359384147383,0.9939677317492377,
330,[-16721.283     -839.14484],[0.07823761],0.21575369066844288,0.6504683932889759,
331,[-16568.375  44833.86 ],[0.3227767],0.33006035532205313,1.9661524625507285,
332,[-34620.125  19666.035],[0.28106037],0.30049830966296187,1.582720149964403,
333,[-21323.998  46246.062],[0.36136237],0.3834644627066741,2.717364636290721,
334,[-41313.14   17954.127],[0.31005698],0.2643750410778405,1.25024369102538,
335,[-49940.055 -20291.555],[0.14739679],0.3211505544250799,1.595718320306201,
336,[-10292.172  32030.008],[0.2133572],0.42055257695399223,2.930567358075861,
337,[-7312.303 35539.812],[0.21628861],0.40814489910924934,2.768506520968716,
338,[-25022.623  15460.885],[0.20373349],0.38334918678425767,2.4139637101425406,
339,[-38067.42   28262.256],[0.35381648],0.3170475191675906,1.8497597344075551,
340,[24491.441 38762.008],[0.06916688],0.6224044823484832,5.328554744315134,
341,[-29323.582  49621.01 ],[0.44273427],0.23474624482636963,1.0652527198893569,
342,[-20450.926  38263.953],[0.30664614],0.2941105680498855,1.5421143134237112,
343,[-22467.422  29880.355],[0.2689475],0.39105972970105696,2.6562194172619047,
344,[-18198.246  46989.215],[0.34610093],0.37451096078412477,2.5659948040120613,
